,Date,3 mo
5089,2010-05-05,0.15
5090,2010-05-06,0.11
5091,2010-05-07,0.13
5092,2010-05-10,0.16
5093,2010-05-11,0.16
5094,2010-05-12,0.16
5095,2010-05-13,0.16
5096,2010-05-14,0.16
5097,2010-05-17,0.16
5098,2010-05-18,0.17
5099,2010-05-19,0.17
5100,2010-05-20,0.17
5101,2010-05-21,0.17
5102,2010-05-24,0.17
5103,2010-05-25,0.17
5104,2010-05-26,0.17
5105,2010-05-27,0.17
5106,2010-05-28,0.16
5107,2010-06-01,0.16
5108,2010-06-02,0.16
5109,2010-06-03,0.14
5110,2010-06-04,0.14
5111,2010-06-07,0.12
5112,2010-06-08,0.12
5113,2010-06-09,0.10
5114,2010-06-10,0.10
5115,2010-06-11,0.08
5116,2010-06-14,0.07
5117,2010-06-15,0.09
5118,2010-06-16,0.10
5119,2010-06-17,0.09
5120,2010-06-18,0.11
5121,2010-06-21,0.12
5122,2010-06-22,0.13
5123,2010-06-23,0.13
5124,2010-06-24,0.13
5125,2010-06-25,0.13
5126,2010-06-28,0.17
5127,2010-06-29,0.15
5128,2010-06-30,0.18
5129,2010-07-01,0.17
5130,2010-07-02,0.17
5131,2010-07-06,0.17
5132,2010-07-07,0.16
5133,2010-07-08,0.15
5134,2010-07-09,0.16
5135,2010-07-12,0.16
5136,2010-07-13,0.15
5137,2010-07-14,0.15
5138,2010-07-15,0.15
5139,2010-07-16,0.15
5140,2010-07-19,0.17
5141,2010-07-20,0.16
5142,2010-07-21,0.16
5143,2010-07-22,0.16
5144,2010-07-23,0.16
5145,2010-07-26,0.16
5146,2010-07-27,0.15
5147,2010-07-28,0.15
5148,2010-07-29,0.15
5149,2010-07-30,0.15
5150,2010-08-02,0.16
5151,2010-08-03,0.16
5152,2010-08-04,0.16
5153,2010-08-05,0.15
5154,2010-08-06,0.15
5155,2010-08-09,0.15
5156,2010-08-10,0.15
5157,2010-08-11,0.15
5158,2010-08-12,0.16
5159,2010-08-13,0.15
5160,2010-08-16,0.16
5161,2010-08-17,0.17
5162,2010-08-18,0.16
5163,2010-08-19,0.16
5164,2010-08-20,0.15
5165,2010-08-23,0.16
5166,2010-08-24,0.16
5167,2010-08-25,0.16
5168,2010-08-26,0.16
5169,2010-08-27,0.15
5170,2010-08-30,0.14
5171,2010-08-31,0.14
5172,2010-09-01,0.13
5173,2010-09-02,0.14
5174,2010-09-03,0.14
5175,2010-09-07,0.14
5176,2010-09-08,0.14
5177,2010-09-09,0.14
5178,2010-09-10,0.14
5179,2010-09-13,0.15
5180,2010-09-14,0.15
5181,2010-09-15,0.15
5182,2010-09-16,0.16
5183,2010-09-17,0.16
5184,2010-09-20,0.17
5185,2010-09-21,0.17
5186,2010-09-22,0.16
5187,2010-09-23,0.16
5188,2010-09-24,0.15
5189,2010-09-27,0.16
5190,2010-09-28,0.16
5191,2010-09-29,0.16
5192,2010-09-30,0.16
5193,2010-10-01,0.16
5194,2010-10-04,0.13
5195,2010-10-05,0.12
5196,2010-10-06,0.13
5197,2010-10-07,0.13
5198,2010-10-08,0.12
5199,2010-10-11,
5200,2010-10-12,0.13
5201,2010-10-13,0.13
5202,2010-10-14,0.14
5203,2010-10-15,0.14
5204,2010-10-18,0.15
5205,2010-10-19,0.14
5206,2010-10-20,0.14
5207,2010-10-21,0.13
5208,2010-10-22,0.13
5209,2010-10-25,0.14
5210,2010-10-26,0.14
5211,2010-10-27,0.14
5212,2010-10-28,0.13
5213,2010-10-29,0.12
5214,2010-11-01,0.13
5215,2010-11-02,0.13
5216,2010-11-03,0.13
5217,2010-11-04,0.13
5218,2010-11-05,0.13
5219,2010-11-08,0.13
5220,2010-11-09,0.13
5221,2010-11-10,0.13
5222,2010-11-12,0.13
5223,2010-11-15,0.14
5224,2010-11-16,0.15
5225,2010-11-17,0.14
5226,2010-11-18,0.15
5227,2010-11-19,0.14
5228,2010-11-22,0.15
5229,2010-11-23,0.15
5230,2010-11-24,0.16
5231,2010-11-26,0.16
5232,2010-11-29,0.18
5233,2010-11-30,0.17
5234,2010-12-01,0.16
5235,2010-12-02,0.16
5236,2010-12-03,0.14
5237,2010-12-06,0.15
5238,2010-12-07,0.14
5239,2010-12-08,0.15
5240,2010-12-09,0.14
5241,2010-12-10,0.13
5242,2010-12-13,0.15
5243,2010-12-14,0.15
5244,2010-12-15,0.14
5245,2010-12-16,0.13
5246,2010-12-17,0.11
5247,2010-12-20,0.14
5248,2010-12-21,0.14
5249,2010-12-22,0.14
5250,2010-12-23,0.14
5251,2010-12-27,0.17
5252,2010-12-28,0.15
5253,2010-12-29,0.13
5254,2010-12-30,0.12
5255,2010-12-31,0.12
5256,2011-01-03,0.15
5257,2011-01-04,0.14
5258,2011-01-05,0.14
5259,2011-01-06,0.15
5260,2011-01-07,0.14
5261,2011-01-10,0.15
5262,2011-01-11,0.15
5263,2011-01-12,0.15
5264,2011-01-13,0.15
5265,2011-01-14,0.15
5266,2011-01-18,0.16
5267,2011-01-19,0.16
5268,2011-01-20,0.16
5269,2011-01-21,0.16
5270,2011-01-24,0.16
5271,2011-01-25,0.16
5272,2011-01-26,0.16
5273,2011-01-27,0.15
5274,2011-01-28,0.15
5275,2011-01-31,0.15
5276,2011-02-01,0.15
5277,2011-02-02,0.16
5278,2011-02-03,0.14
5279,2011-02-04,0.15
5280,2011-02-07,0.16
5281,2011-02-08,0.15
5282,2011-02-09,0.14
5283,2011-02-10,0.12
5284,2011-02-11,0.12
5285,2011-02-14,0.13
5286,2011-02-15,0.13
5287,2011-02-16,0.12
5288,2011-02-17,0.09
5289,2011-02-18,0.10
5290,2011-02-22,0.12
5291,2011-02-23,0.12
5292,2011-02-24,0.13
5293,2011-02-25,0.13
5294,2011-02-28,0.15
5295,2011-03-01,0.14
5296,2011-03-02,0.13
5297,2011-03-03,0.13
5298,2011-03-04,0.12
5299,2011-03-07,0.11
5300,2011-03-08,0.11
5301,2011-03-09,0.10
5302,2011-03-10,0.08
5303,2011-03-11,0.08
5304,2011-03-14,0.09
5305,2011-03-15,0.10
5306,2011-03-16,0.10
5307,2011-03-17,0.08
5308,2011-03-18,0.07
5309,2011-03-21,0.10
5310,2011-03-22,0.10
5311,2011-03-23,0.09
5312,2011-03-24,0.09
5313,2011-03-25,0.09
5314,2011-03-28,0.11
5315,2011-03-29,0.10
5316,2011-03-30,0.10
5317,2011-03-31,0.09
5318,2011-04-01,0.07
5319,2011-04-04,0.06
5320,2011-04-05,0.07
5321,2011-04-06,0.06
5322,2011-04-07,0.04
5323,2011-04-08,0.04
5324,2011-04-11,0.05
5325,2011-04-12,0.05
5326,2011-04-13,0.06
5327,2011-04-14,0.07
5328,2011-04-15,0.07
5329,2011-04-18,0.07
5330,2011-04-19,0.06
5331,2011-04-20,0.06
5332,2011-04-21,0.06
5333,2011-04-25,0.07
5334,2011-04-26,0.07
5335,2011-04-27,0.06
5336,2011-04-28,0.04
5337,2011-04-29,0.04
5338,2011-05-02,0.05
5339,2011-05-03,0.03
5340,2011-05-04,0.03
5341,2011-05-05,0.02
5342,2011-05-06,0.02
5343,2011-05-09,0.03
5344,2011-05-10,0.03
5345,2011-05-11,0.03
5346,2011-05-12,0.02
5347,2011-05-13,0.03
5348,2011-05-16,0.04
5349,2011-05-17,0.04
5350,2011-05-18,0.05
5351,2011-05-19,0.05
5352,2011-05-20,0.05
5353,2011-05-23,0.06
5354,2011-05-24,0.06
5355,2011-05-25,0.06
5356,2011-05-26,0.05
5357,2011-05-27,0.05
5358,2011-05-31,0.06
5359,2011-06-01,0.05
5360,2011-06-02,0.04
5361,2011-06-03,0.04
5362,2011-06-06,0.05
5363,2011-06-07,0.05
5364,2011-06-08,0.04
5365,2011-06-09,0.05
5366,2011-06-10,0.05
5367,2011-06-13,0.05
5368,2011-06-14,0.05
5369,2011-06-15,0.05
5370,2011-06-16,0.05
5371,2011-06-17,0.04
5372,2011-06-20,0.03
5373,2011-06-21,0.03
5374,2011-06-22,0.02
5375,2011-06-23,0.01
5376,2011-06-24,0.02
5377,2011-06-27,0.02
5378,2011-06-28,0.03
5379,2011-06-29,0.02
5380,2011-06-30,0.03
5381,2011-07-01,0.02
5382,2011-07-05,0.02
5383,2011-07-06,0.01
5384,2011-07-07,0.03
5385,2011-07-08,0.03
5386,2011-07-11,0.03
5387,2011-07-12,0.03
5388,2011-07-13,0.01
5389,2011-07-14,0.01
5390,2011-07-15,0.02
5391,2011-07-18,0.02
5392,2011-07-19,0.03
5393,2011-07-20,0.02
5394,2011-07-21,0.05
5395,2011-07-22,0.05
5396,2011-07-25,0.05
5397,2011-07-26,0.07
5398,2011-07-27,0.08
5399,2011-07-28,0.07
5400,2011-07-29,0.10
5401,2011-08-01,0.10
5402,2011-08-02,0.06
5403,2011-08-03,0.02
5404,2011-08-04,0.02
5405,2011-08-05,0.01
5406,2011-08-08,0.05
5407,2011-08-09,0.03
5408,2011-08-10,0.02
5409,2011-08-11,0.03
5410,2011-08-12,0.02
5411,2011-08-15,0.02
5412,2011-08-16,0.03
5413,2011-08-17,0.01
5414,2011-08-18,0.01
5415,2011-08-19,0.02
5416,2011-08-22,0.01
5417,2011-08-23,0.01
5418,2011-08-24,0.02
5419,2011-08-25,0.01
5420,2011-08-26,0.01
5421,2011-08-29,0.02
5422,2011-08-30,0.01
5423,2011-08-31,0.02
5424,2011-09-01,0.02
5425,2011-09-02,0.02
5426,2011-09-06,0.02
5427,2011-09-07,0.02
5428,2011-09-08,0.02
5429,2011-09-09,0.01
5430,2011-09-12,0.01
5431,2011-09-13,0.01
5432,2011-09-14,0.01
5433,2011-09-15,0.01
5434,2011-09-16,0.01
5435,2011-09-19,0.01
5436,2011-09-20,0.01
5437,2011-09-21,0.01
5438,2011-09-22,0.00
5439,2011-09-23,0.01
5440,2011-09-26,0.02
5441,2011-09-27,0.01
5442,2011-09-28,0.02
5443,2011-09-29,0.02
5444,2011-09-30,0.02
5445,2011-10-03,0.02
5446,2011-10-04,0.01
5447,2011-10-05,0.00
5448,2011-10-06,0.01
5449,2011-10-07,0.01
5450,2011-10-11,0.02
5451,2011-10-12,0.02
5452,2011-10-13,0.02
5453,2011-10-14,0.02
5454,2011-10-17,0.04
5455,2011-10-18,0.04
5456,2011-10-19,0.03
5457,2011-10-20,0.03
5458,2011-10-21,0.02
5459,2011-10-24,0.02
5460,2011-10-25,0.01
5461,2011-10-26,0.02
5462,2011-10-27,0.02
5463,2011-10-28,0.01
5464,2011-10-31,0.01
5465,2011-11-01,0.01
5466,2011-11-02,0.01
5467,2011-11-03,0.01
5468,2011-11-04,0.01
5469,2011-11-07,0.01
5470,2011-11-08,0.01
5471,2011-11-09,0.01
5472,2011-11-10,0.01
5473,2011-11-14,0.01
5474,2011-11-15,0.01
5475,2011-11-16,0.01
5476,2011-11-17,0.02
5477,2011-11-18,0.01
5478,2011-11-21,0.02
5479,2011-11-22,0.02
5480,2011-11-23,0.02
5481,2011-11-25,0.02
5482,2011-11-28,0.03
5483,2011-11-29,0.02
5484,2011-11-30,0.01
5485,2011-12-01,0.01
5486,2011-12-02,0.02
5487,2011-12-05,0.01
5488,2011-12-06,0.01
5489,2011-12-07,0.02
5490,2011-12-08,0.01
5491,2011-12-09,0.01
5492,2011-12-12,0.01
5493,2011-12-13,0.01
5494,2011-12-14,0.01
5495,2011-12-15,0.00
5496,2011-12-16,0.00
5497,2011-12-19,0.01
5498,2011-12-20,0.01
5499,2011-12-21,0.01
5500,2011-12-22,0.01
5501,2011-12-23,0.01
5502,2011-12-27,0.02
5503,2011-12-28,0.01
5504,2011-12-29,0.02
5505,2011-12-30,0.02
5506,2012-01-03,0.02
5507,2012-01-04,0.02
5508,2012-01-05,0.02
5509,2012-01-06,0.02
5510,2012-01-09,0.01
5511,2012-01-10,0.02
5512,2012-01-11,0.02
5513,2012-01-12,0.03
5514,2012-01-13,0.03
5515,2012-01-17,0.03
5516,2012-01-18,0.03
5517,2012-01-19,0.05
5518,2012-01-20,0.05
5519,2012-01-23,0.04
5520,2012-01-24,0.04
5521,2012-01-25,0.04
5522,2012-01-26,0.05
5523,2012-01-27,0.06
5524,2012-01-30,0.05
5525,2012-01-31,0.06
5526,2012-02-01,0.06
5527,2012-02-02,0.08
5528,2012-02-03,0.08
5529,2012-02-06,0.08
5530,2012-02-07,0.08
5531,2012-02-08,0.09
5532,2012-02-09,0.09
5533,2012-02-10,0.09
5534,2012-02-13,0.11
5535,2012-02-14,0.12
5536,2012-02-15,0.11
5537,2012-02-16,0.10
5538,2012-02-17,0.09
5539,2012-02-21,0.08
5540,2012-02-22,0.09
5541,2012-02-23,0.09
5542,2012-02-24,0.10
5543,2012-02-27,0.12
5544,2012-02-28,0.10
5545,2012-02-29,0.08
5546,2012-03-01,0.08
5547,2012-03-02,0.07
5548,2012-03-05,0.08
5549,2012-03-06,0.08
5550,2012-03-07,0.08
5551,2012-03-08,0.08
5552,2012-03-09,0.09
5553,2012-03-12,0.09
5554,2012-03-13,0.08
5555,2012-03-14,0.09
5556,2012-03-15,0.08
5557,2012-03-16,0.09
5558,2012-03-19,0.10
5559,2012-03-20,0.10
5560,2012-03-21,0.09
5561,2012-03-22,0.08
5562,2012-03-23,0.08
5563,2012-03-26,0.09
5564,2012-03-27,0.09
5565,2012-03-28,0.09
5566,2012-03-29,0.07
5567,2012-03-30,0.07
5568,2012-04-02,0.08
5569,2012-04-03,0.08
5570,2012-04-04,0.08
5571,2012-04-05,0.08
5572,2012-04-06,0.07
5573,2012-04-09,0.09
5574,2012-04-10,0.09
5575,2012-04-11,0.09
5576,2012-04-12,0.09
5577,2012-04-13,0.09
5578,2012-04-16,0.08
5579,2012-04-17,0.08
5580,2012-04-18,0.07
5581,2012-04-19,0.07
5582,2012-04-20,0.08
5583,2012-04-23,0.08
5584,2012-04-24,0.09
5585,2012-04-25,0.09
5586,2012-04-26,0.09
5587,2012-04-27,0.09
5588,2012-04-30,0.10
5589,2012-05-01,0.09
5590,2012-05-02,0.08
5591,2012-05-03,0.09
5592,2012-05-04,0.07
5593,2012-05-07,0.10
5594,2012-05-08,0.09
5595,2012-05-09,0.09
5596,2012-05-10,0.10
5597,2012-05-11,0.10
5598,2012-05-14,0.10
5599,2012-05-15,0.09
5600,2012-05-16,0.10
5601,2012-05-17,0.10
5602,2012-05-18,0.08
5603,2012-05-21,0.09
5604,2012-05-22,0.09
5605,2012-05-23,0.09
5606,2012-05-24,0.10
5607,2012-05-25,0.09
5608,2012-05-29,0.09
5609,2012-05-30,0.07
5610,2012-05-31,0.07
5611,2012-06-01,0.07
5612,2012-06-04,0.08
5613,2012-06-05,0.08
5614,2012-06-06,0.09
5615,2012-06-07,0.09
5616,2012-06-08,0.09
5617,2012-06-11,0.09
5618,2012-06-12,0.10
5619,2012-06-13,0.10
5620,2012-06-14,0.11
5621,2012-06-15,0.09
5622,2012-06-18,0.10
5623,2012-06-19,0.09
5624,2012-06-20,0.09
5625,2012-06-21,0.09
5626,2012-06-22,0.09
5627,2012-06-25,0.10
5628,2012-06-26,0.10
5629,2012-06-27,0.09
5630,2012-06-28,0.09
5631,2012-06-29,0.09
5632,2012-07-02,0.10
5633,2012-07-03,0.09
5634,2012-07-05,0.08
5635,2012-07-06,0.08
5636,2012-07-09,0.09
5637,2012-07-10,0.09
5638,2012-07-11,0.10
5639,2012-07-12,0.10
5640,2012-07-13,0.10
5641,2012-07-16,0.10
5642,2012-07-17,0.10
5643,2012-07-18,0.09
5644,2012-07-19,0.09
5645,2012-07-20,0.09
5646,2012-07-23,0.10
5647,2012-07-24,0.10
5648,2012-07-25,0.10
5649,2012-07-26,0.11
5650,2012-07-27,0.11
5651,2012-07-30,0.11
5652,2012-07-31,0.11
5653,2012-08-01,0.10
5654,2012-08-02,0.09
5655,2012-08-03,0.09
5656,2012-08-06,0.10
5657,2012-08-07,0.11
5658,2012-08-08,0.11
5659,2012-08-09,0.11
5660,2012-08-10,0.10
5661,2012-08-13,0.11
5662,2012-08-14,0.11
5663,2012-08-15,0.09
5664,2012-08-16,0.09
5665,2012-08-17,0.09
5666,2012-08-20,0.11
5667,2012-08-21,0.11
5668,2012-08-22,0.11
5669,2012-08-23,0.11
5670,2012-08-24,0.10
5671,2012-08-27,0.11
5672,2012-08-28,0.10
5673,2012-08-29,0.12
5674,2012-08-30,0.10
5675,2012-08-31,0.09
5676,2012-09-04,0.10
5677,2012-09-05,0.11
5678,2012-09-06,0.11
5679,2012-09-07,0.11
5680,2012-09-10,0.10
5681,2012-09-11,0.10
5682,2012-09-12,0.10
5683,2012-09-13,0.10
5684,2012-09-14,0.11
5685,2012-09-17,0.11
5686,2012-09-18,0.10
5687,2012-09-19,0.11
5688,2012-09-20,0.11
5689,2012-09-21,0.11
5690,2012-09-24,0.11
5691,2012-09-25,0.11
5692,2012-09-26,0.11
5693,2012-09-27,0.09
5694,2012-09-28,0.10
5695,2012-10-01,0.09
5696,2012-10-02,0.09
5697,2012-10-03,0.09
5698,2012-10-04,0.10
5699,2012-10-05,0.11
5700,2012-10-09,0.10
5701,2012-10-10,0.10
5702,2012-10-11,0.10
5703,2012-10-12,0.11
5704,2012-10-15,0.11
5705,2012-10-16,0.09
5706,2012-10-17,0.11
5707,2012-10-18,0.10
5708,2012-10-19,0.10
5709,2012-10-22,0.10
5710,2012-10-23,0.11
5711,2012-10-24,0.11
5712,2012-10-25,0.11
5713,2012-10-26,0.12
5714,2012-10-29,0.14
5715,2012-10-31,0.11
5716,2012-11-01,0.09
5717,2012-11-02,0.09
5718,2012-11-05,0.11
5719,2012-11-06,0.10
5720,2012-11-07,0.10
5721,2012-11-08,0.10
5722,2012-11-09,0.09
5723,2012-11-13,0.11
5724,2012-11-14,0.10
5725,2012-11-15,0.08
5726,2012-11-16,0.06
5727,2012-11-19,0.09
5728,2012-11-20,0.08
5729,2012-11-21,0.10
5730,2012-11-23,0.10
5731,2012-11-26,0.10
5732,2012-11-27,0.10
5733,2012-11-28,0.10
5734,2012-11-29,0.09
5735,2012-11-30,0.08
5736,2012-12-03,0.10
5737,2012-12-04,0.10
5738,2012-12-05,0.10
5739,2012-12-06,0.10
5740,2012-12-07,0.09
5741,2012-12-10,0.09
5742,2012-12-11,0.08
5743,2012-12-12,0.07
5744,2012-12-13,0.06
5745,2012-12-14,0.04
5746,2012-12-17,0.05
5747,2012-12-18,0.06
5748,2012-12-19,0.05
5749,2012-12-20,0.06
5750,2012-12-21,0.06
5751,2012-12-24,0.06
5752,2012-12-26,0.09
5753,2012-12-27,0.08
5754,2012-12-28,0.01
5755,2012-12-31,0.05
5756,2013-01-02,0.08
5757,2013-01-03,0.08
5758,2013-01-04,0.07
5759,2013-01-07,0.07
5760,2013-01-08,0.07
5761,2013-01-09,0.06
5762,2013-01-10,0.06
5763,2013-01-11,0.07
5764,2013-01-14,0.08
5765,2013-01-15,0.09
5766,2013-01-16,0.08
5767,2013-01-17,0.07
5768,2013-01-18,0.08
5769,2013-01-22,0.08
5770,2013-01-23,0.08
5771,2013-01-24,0.08
5772,2013-01-25,0.08
5773,2013-01-28,0.07
5774,2013-01-29,0.07
5775,2013-01-30,0.07
5776,2013-01-31,0.07
5777,2013-02-01,0.06
5778,2013-02-04,0.07
5779,2013-02-05,0.07
5780,2013-02-06,0.07
5781,2013-02-07,0.07
5782,2013-02-08,0.07
5783,2013-02-11,0.09
5784,2013-02-12,0.09
5785,2013-02-13,0.10
5786,2013-02-14,0.11
5787,2013-02-15,0.10
5788,2013-02-19,0.12
5789,2013-02-20,0.12
5790,2013-02-21,0.13
5791,2013-02-22,0.13
5792,2013-02-25,0.12
5793,2013-02-26,0.14
5794,2013-02-27,0.11
5795,2013-02-28,0.11
5796,2013-03-01,0.11
5797,2013-03-04,0.11
5798,2013-03-05,0.08
5799,2013-03-06,0.10
5800,2013-03-07,0.10
5801,2013-03-08,0.10
5802,2013-03-11,0.10
5803,2013-03-12,0.10
5804,2013-03-13,0.09
5805,2013-03-14,0.10
5806,2013-03-15,0.09
5807,2013-03-18,0.07
5808,2013-03-19,0.07
5809,2013-03-20,0.07
5810,2013-03-21,0.07
5811,2013-03-22,0.07
5812,2013-03-25,0.08
5813,2013-03-26,0.07
5814,2013-03-27,0.09
5815,2013-03-28,0.07
5816,2013-04-01,0.08
5817,2013-04-02,0.07
5818,2013-04-03,0.06
5819,2013-04-04,0.07
5820,2013-04-05,0.07
5821,2013-04-08,0.07
5822,2013-04-09,0.06
5823,2013-04-10,0.07
5824,2013-04-11,0.07
5825,2013-04-12,0.06
5826,2013-04-15,0.06
5827,2013-04-16,0.06
5828,2013-04-17,0.06
5829,2013-04-18,0.05
5830,2013-04-19,0.05
5831,2013-04-22,0.05
5832,2013-04-23,0.05
5833,2013-04-24,0.06
5834,2013-04-25,0.05
5835,2013-04-26,0.05
5836,2013-04-29,0.05
5837,2013-04-30,0.05
5838,2013-05-01,0.06
5839,2013-05-02,0.05
5840,2013-05-03,0.05
5841,2013-05-06,0.04
5842,2013-05-07,0.04
5843,2013-05-08,0.04
5844,2013-05-09,0.04
5845,2013-05-10,0.04
5846,2013-05-13,0.05
5847,2013-05-14,0.05
5848,2013-05-15,0.04
5849,2013-05-16,0.03
5850,2013-05-17,0.04
5851,2013-05-20,0.05
5852,2013-05-21,0.04
5853,2013-05-22,0.04
5854,2013-05-23,0.05
5855,2013-05-24,0.04
5856,2013-05-28,0.05
5857,2013-05-29,0.05
5858,2013-05-30,0.04
5859,2013-05-31,0.04
5860,2013-06-03,0.05
5861,2013-06-04,0.04
5862,2013-06-05,0.05
5863,2013-06-06,0.05
5864,2013-06-07,0.04
5865,2013-06-10,0.05
5866,2013-06-11,0.05
5867,2013-06-12,0.05
5868,2013-06-13,0.05
5869,2013-06-14,0.05
5870,2013-06-17,0.05
5871,2013-06-18,0.05
5872,2013-06-19,0.05
5873,2013-06-20,0.05
5874,2013-06-21,0.05
5875,2013-06-24,0.06
5876,2013-06-25,0.06
5877,2013-06-26,0.06
5878,2013-06-27,0.06
5879,2013-06-28,0.04
5880,2013-07-01,0.04
5881,2013-07-02,0.03
5882,2013-07-03,0.05
5883,2013-07-05,0.04
5884,2013-07-08,0.05
5885,2013-07-09,0.04
5886,2013-07-10,0.04
5887,2013-07-11,0.04
5888,2013-07-12,0.04
5889,2013-07-15,0.04
5890,2013-07-16,0.03
5891,2013-07-17,0.03
5892,2013-07-18,0.03
5893,2013-07-19,0.03
5894,2013-07-22,0.04
5895,2013-07-23,0.02
5896,2013-07-24,0.03
5897,2013-07-25,0.02
5898,2013-07-26,0.03
5899,2013-07-29,0.03
5900,2013-07-30,0.04
5901,2013-07-31,0.04
5902,2013-08-01,0.04
5903,2013-08-02,0.04
5904,2013-08-05,0.05
5905,2013-08-06,0.04
5906,2013-08-07,0.05
5907,2013-08-08,0.05
5908,2013-08-09,0.05
5909,2013-08-12,0.06
5910,2013-08-13,0.06
5911,2013-08-14,0.05
5912,2013-08-15,0.05
5913,2013-08-16,0.05
5914,2013-08-19,0.06
5915,2013-08-20,0.04
5916,2013-08-21,0.04
5917,2013-08-22,0.03
5918,2013-08-23,0.03
5919,2013-08-26,0.04
5920,2013-08-27,0.05
5921,2013-08-28,0.03
5922,2013-08-29,0.02
5923,2013-08-30,0.03
5924,2013-09-03,0.02
5925,2013-09-04,0.02
5926,2013-09-05,0.02
5927,2013-09-06,0.02
5928,2013-09-09,0.02
5929,2013-09-10,0.02
5930,2013-09-11,0.02
5931,2013-09-12,0.01
5932,2013-09-13,0.01
5933,2013-09-16,0.02
5934,2013-09-17,0.01
5935,2013-09-18,0.01
5936,2013-09-19,0.01
5937,2013-09-20,0.01
5938,2013-09-23,0.02
5939,2013-09-24,0.02
5940,2013-09-25,0.02
5941,2013-09-26,0.00
5942,2013-09-27,0.02
5943,2013-09-30,0.02
5944,2013-10-01,0.02
5945,2013-10-02,0.02
5946,2013-10-03,0.03
5947,2013-10-04,0.03
5948,2013-10-07,0.03
5949,2013-10-08,0.05
5950,2013-10-09,0.05
5951,2013-10-10,0.05
5952,2013-10-11,0.08
5953,2013-10-15,0.14
5954,2013-10-16,0.10
5955,2013-10-17,0.05
5956,2013-10-18,0.04
5957,2013-10-21,0.04
5958,2013-10-22,0.04
5959,2013-10-23,0.04
5960,2013-10-24,0.03
5961,2013-10-25,0.04
5962,2013-10-28,0.04
5963,2013-10-29,0.04
5964,2013-10-30,0.04
5965,2013-10-31,0.04
5966,2013-11-01,0.04
5967,2013-11-04,0.05
5968,2013-11-05,0.05
5969,2013-11-06,0.05
5970,2013-11-07,0.05
5971,2013-11-08,0.06
5972,2013-11-12,0.08
5973,2013-11-13,0.08
5974,2013-11-14,0.08
5975,2013-11-15,0.08
5976,2013-11-18,0.09
5977,2013-11-19,0.08
5978,2013-11-20,0.08
5979,2013-11-21,0.07
5980,2013-11-22,0.07
5981,2013-11-25,0.08
5982,2013-11-26,0.07
5983,2013-11-27,0.07
5984,2013-11-29,0.06
5985,2013-12-02,0.05
5986,2013-12-03,0.06
5987,2013-12-04,0.06
5988,2013-12-05,0.06
5989,2013-12-06,0.06
5990,2013-12-09,0.07
5991,2013-12-10,0.07
5992,2013-12-11,0.07
5993,2013-12-12,0.07
5994,2013-12-13,0.07
5995,2013-12-16,0.07
5996,2013-12-17,0.07
5997,2013-12-18,0.07
5998,2013-12-19,0.06
5999,2013-12-20,0.07
6000,2013-12-23,0.07
6001,2013-12-24,0.07
6002,2013-12-26,0.07
6003,2013-12-27,0.07
6004,2013-12-30,0.07
6005,2013-12-31,0.07
6006,2014-01-02,0.07
6007,2014-01-03,0.07
6008,2014-01-06,0.05
6009,2014-01-07,0.04
6010,2014-01-08,0.05
6011,2014-01-09,0.04
6012,2014-01-10,0.05
6013,2014-01-13,0.03
6014,2014-01-14,0.04
6015,2014-01-15,0.04
6016,2014-01-16,0.04
6017,2014-01-17,0.05
6018,2014-01-21,0.04
6019,2014-01-22,0.04
6020,2014-01-23,0.04
6021,2014-01-24,0.04
6022,2014-01-27,0.05
6023,2014-01-28,0.05
6024,2014-01-29,0.04
6025,2014-01-30,0.02
6026,2014-01-31,0.02
6027,2014-02-03,0.05
6028,2014-02-04,0.06
6029,2014-02-05,0.07
6030,2014-02-06,0.07
6031,2014-02-07,0.08
6032,2014-02-10,0.07
6033,2014-02-11,0.05
6034,2014-02-12,0.05
6035,2014-02-13,0.03
6036,2014-02-14,0.02
6037,2014-02-18,0.05
6038,2014-02-19,0.06
6039,2014-02-20,0.05
6040,2014-02-21,0.05
6041,2014-02-24,0.05
6042,2014-02-25,0.05
6043,2014-02-26,0.05
6044,2014-02-27,0.04
6045,2014-02-28,0.05
6046,2014-03-03,0.05
6047,2014-03-04,0.05
6048,2014-03-05,0.06
6049,2014-03-06,0.05
6050,2014-03-07,0.06
6051,2014-03-10,0.05
6052,2014-03-11,0.05
6053,2014-03-12,0.05
6054,2014-03-13,0.05
6055,2014-03-14,0.05
6056,2014-03-17,0.06
6057,2014-03-18,0.05
6058,2014-03-19,0.06
6059,2014-03-20,0.06
6060,2014-03-21,0.06
6061,2014-03-24,0.06
6062,2014-03-25,0.05
6063,2014-03-26,0.05
6064,2014-03-27,0.04
6065,2014-03-28,0.04
6066,2014-03-31,0.05
6067,2014-04-01,0.04
6068,2014-04-02,0.02
6069,2014-04-03,0.02
6070,2014-04-04,0.03
6071,2014-04-07,0.03
6072,2014-04-08,0.03
6073,2014-04-09,0.04
6074,2014-04-10,0.04
6075,2014-04-11,0.04
6076,2014-04-14,0.04
6077,2014-04-15,0.04
6078,2014-04-16,0.04
6079,2014-04-17,0.03
6080,2014-04-21,0.04
6081,2014-04-22,0.03
6082,2014-04-23,0.02
6083,2014-04-24,0.01
6084,2014-04-25,0.03
6085,2014-04-28,0.03
6086,2014-04-29,0.02
6087,2014-04-30,0.03
